Date,Home,Score,Away,ScoreH,ScoreA,But,Result,Ds,Hs,As,DA,DH,HA,LDEMs,LDEMPs,DALDEMs,DHLDEMs,HALDEMs,DALDEMPs,DHLDEMPs,HALDEMPs,DateSort
2022-09-13,Huddersfield Town,1 - 2,Wigan Athletic,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-09-13
2022-09-05,Middlesbrough,1 - 0,Sunderland,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-05
2022-09-05,Middlesbrough,1 - 0,Sunderland,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-05
2022-09-04,Hull City,0 - 2,Sheffield United,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-04
2022-09-04,Brighton & Hove Albion,5 - 2,Leicester City,5,2,7,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-04
2022-09-04,Huddersfield Town,0 - 1,Blackpool,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-04
2022-09-04,Reading,2 - 1,Stoke City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-04
2022-09-04,Hull City,0 - 2,Sheffield United,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-04
2022-09-04,Huddersfield Town,0 - 1,Blackpool,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-04
2022-09-04,Manchester United,3 - 1,Arsenal,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-04
2022-09-04,Brighton & Hove Albion,5 - 2,Leicester City,5,2,7,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-04
2022-09-04,Manchester United,3 - 1,Arsenal,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-04
2022-09-04,Reading,2 - 1,Stoke City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-04
2022-09-03,Luton Town,1 - 2,Wigan Athletic,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-09-03
2022-09-03,Everton,0 - 0,Liverpool,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-09-03
2022-09-03,Rotherham United,1 - 1,Watford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-09-03
2022-09-03,Brentford,5 - 2,Leeds United,5,2,7,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-03
2022-09-03,Millwall,2 - 0,Cardiff City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Blackburn Rovers,2 - 3,Bristol City,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-09-03
2022-09-03,Nottingham Forest,2 - 3,AFC Bournemouth,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-09-03
2022-09-03,Wolverhampton Wanderers,1 - 0,Southampton,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Aston Villa,1 - 1,Manchester City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-09-03
2022-09-03,Chelsea,2 - 1,West Ham United,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-03
2022-09-03,Norwich City,3 - 0,Coventry City,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Rotherham United,1 - 1,Watford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-09-03
2022-09-03,Tottenham Hotspur,2 - 1,Fulham,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-03
2022-09-03,Luton Town,1 - 2,Wigan Athletic,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-09-03
2022-09-03,Preston North End,0 - 1,Birmingham City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-03
2022-09-03,Tottenham Hotspur,2 - 1,Fulham,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-03
2022-09-03,Newcastle United,0 - 0,Crystal Palace,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-09-03
2022-09-03,Swansea City,1 - 0,Queens Park Rangers,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Wolverhampton Wanderers,1 - 0,Southampton,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Swansea City,1 - 0,Queens Park Rangers,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Millwall,2 - 0,Cardiff City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Nottingham Forest,2 - 3,AFC Bournemouth,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-09-03
2022-09-03,Newcastle United,0 - 0,Crystal Palace,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-09-03
2022-09-03,Norwich City,3 - 0,Coventry City,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-09-03
2022-09-03,Preston North End,0 - 1,Birmingham City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-03
2022-09-03,Blackburn Rovers,2 - 3,Bristol City,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-09-03
2022-09-03,Everton,0 - 0,Liverpool,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-09-03
2022-09-03,Aston Villa,1 - 1,Manchester City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-09-03
2022-09-03,Chelsea,2 - 1,West Ham United,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-03
2022-09-03,Brentford,5 - 2,Leeds United,5,2,7,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-09-03
2022-09-02,West Bromwich Albion,1 - 1,Burnley,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-09-02
2022-09-02,West Bromwich Albion,1 - 1,Burnley,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-09-02
2022-09-01,Leicester City,0 - 1,Manchester United,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-01
2022-09-01,Leicester City,0 - 1,Manchester United,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-09-01
2022-08-31,Manchester City,6 - 0,Nottingham Forest,6,0,6,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-31
2022-08-31,Liverpool,2 - 1,Newcastle United,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-31
2022-08-31,AFC Bournemouth,0 - 0,Wolverhampton Wanderers,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-31
2022-08-31,Liverpool,2 - 1,Newcastle United,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-31
2022-08-31,Arsenal,2 - 1,Aston Villa,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-31
2022-08-31,Bristol City,2 - 0,Huddersfield Town,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-31
2022-08-31,West Ham United,1 - 1,Tottenham Hotspur,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-31
2022-08-31,AFC Bournemouth,0 - 0,Wolverhampton Wanderers,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-31
2022-08-31,Arsenal,2 - 1,Aston Villa,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-31
2022-08-31,Manchester City,6 - 0,Nottingham Forest,6,0,6,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-31
2022-08-31,Coventry City,0 - 1,Preston North End,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-31
2022-08-31,Stoke City,1 - 1,Swansea City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-31
2022-08-31,Blackpool,0 - 1,Blackburn Rovers,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-31
2022-08-31,Sunderland,3 - 0,Rotherham United,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-31
2022-08-31,Coventry City,0 - 1,Preston North End,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-31
2022-08-31,Sunderland,3 - 0,Rotherham United,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-31
2022-08-31,West Ham United,1 - 1,Tottenham Hotspur,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-31
2022-08-31,Blackpool,0 - 1,Blackburn Rovers,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-31
2022-08-31,Bristol City,2 - 0,Huddersfield Town,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-31
2022-08-31,Stoke City,1 - 1,Swansea City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-31
2022-08-30,Fulham,2 - 1,Brighton & Hove Albion,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Birmingham City,1 - 2,Norwich City,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-30
2022-08-30,Crystal Palace,1 - 1,Brentford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-30
2022-08-30,Birmingham City,1 - 2,Norwich City,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-30
2022-08-30,Queens Park Rangers,3 - 1,Hull City,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Watford,2 - 1,Middlesbrough,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Cardiff City,1 - 2,Luton Town,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-30
2022-08-30,Sheffield United,4 - 0,Reading,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-30
2022-08-30,Wigan Athletic,1 - 1,West Bromwich Albion,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-30
2022-08-30,Sheffield United,4 - 0,Reading,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-30
2022-08-30,Southampton,2 - 1,Chelsea,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Cardiff City,1 - 2,Luton Town,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-30
2022-08-30,Queens Park Rangers,3 - 1,Hull City,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Watford,2 - 1,Middlesbrough,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Fulham,2 - 1,Brighton & Hove Albion,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Crystal Palace,1 - 1,Brentford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-30
2022-08-30,Wigan Athletic,1 - 1,West Bromwich Albion,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-30
2022-08-30,Leeds United,1 - 1,Everton,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-30
2022-08-30,Burnley,2 - 0,Millwall,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-30
2022-08-30,Southampton,2 - 1,Chelsea,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-30
2022-08-30,Burnley,2 - 0,Millwall,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-30
2022-08-30,Leeds United,1 - 1,Everton,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-30
2022-08-28,Wolverhampton Wanderers,1 - 1,Newcastle United,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-28
2022-08-28,Wolverhampton Wanderers,1 - 1,Newcastle United,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-28
2022-08-28,Aston Villa,0 - 1,West Ham United,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-28
2022-08-28,Nottingham Forest,0 - 2,Tottenham Hotspur,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-28
2022-08-28,Aston Villa,0 - 1,West Ham United,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-28
2022-08-28,Nottingham Forest,0 - 2,Tottenham Hotspur,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-28
2022-08-27,Hull City,3 - 2,Coventry City,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Huddersfield Town,2 - 2,West Bromwich Albion,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-27
2022-08-27,Rotherham United,2 - 0,Birmingham City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-27
2022-08-27,Wigan Athletic,1 - 5,Burnley,1,5,6,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-27
2022-08-27,Millwall,0 - 1,Reading,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Watford,2 - 3,Queens Park Rangers,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-27
2022-08-27,Sunderland,0 - 1,Norwich City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Chelsea,2 - 1,Leicester City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Southampton,0 - 1,Manchester United,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Middlesbrough,2 - 1,Swansea City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Cardiff City,0 - 0,Preston North End,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-27
2022-08-27,Wigan Athletic,1 - 5,Burnley,1,5,6,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-27
2022-08-27,Blackburn Rovers,0 - 1,Stoke City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Manchester City,4 - 2,Crystal Palace,4,2,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Blackburn Rovers,0 - 1,Stoke City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Arsenal,2 - 1,Fulham,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Millwall,0 - 1,Reading,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Brentford,1 - 1,Everton,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-27
2022-08-27,Rotherham United,2 - 0,Birmingham City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-27
2022-08-27,Brighton & Hove Albion,1 - 0,Leeds United,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-27
2022-08-27,Blackpool,3 - 3,Bristol City,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-27
2022-08-27,Manchester City,4 - 2,Crystal Palace,4,2,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Chelsea,2 - 1,Leicester City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Brighton & Hove Albion,1 - 0,Leeds United,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-27
2022-08-27,Liverpool,9 - 0,AFC Bournemouth,9,0,9,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-27
2022-08-27,Blackpool,3 - 3,Bristol City,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-27
2022-08-27,Brentford,1 - 1,Everton,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-27
2022-08-27,Southampton,0 - 1,Manchester United,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Cardiff City,0 - 0,Preston North End,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-27
2022-08-27,Huddersfield Town,2 - 2,West Bromwich Albion,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-27
2022-08-27,Liverpool,9 - 0,AFC Bournemouth,9,0,9,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-27
2022-08-27,Watford,2 - 3,Queens Park Rangers,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-27
2022-08-27,Sunderland,0 - 1,Norwich City,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-27
2022-08-27,Arsenal,2 - 1,Fulham,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Middlesbrough,2 - 1,Swansea City,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-27,Hull City,3 - 2,Coventry City,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-27
2022-08-26,Luton Town,1 - 1,Sheffield United,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-26
2022-08-26,Luton Town,1 - 1,Sheffield United,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-26
2022-08-22,Manchester United,2 - 1,Liverpool,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-22
2022-08-22,Manchester United,2 - 1,Liverpool,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-22
2022-08-21,West Ham United,0 - 2,Brighton & Hove Albion,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-21
2022-08-21,West Ham United,0 - 2,Brighton & Hove Albion,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-21
2022-08-21,Leeds United,3 - 0,Chelsea,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-21
2022-08-21,Bristol City,2 - 0,Cardiff City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-21
2022-08-21,Newcastle United,3 - 3,Manchester City,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-21
2022-08-21,Bristol City,2 - 0,Cardiff City,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-21
2022-08-21,Newcastle United,3 - 3,Manchester City,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-21
2022-08-21,Leeds United,3 - 0,Chelsea,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-21
2022-08-20,Everton,1 - 1,Nottingham Forest,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-20
2022-08-20,Stoke City,0 - 1,Sunderland,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,Leicester City,1 - 2,Southampton,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-20
2022-08-20,Birmingham City,0 - 1,Wigan Athletic,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,West Bromwich Albion,5 - 2,Hull City,5,2,7,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-20
2022-08-20,Burnley,3 - 3,Blackpool,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-20
2022-08-20,Queens Park Rangers,1 - 1,Rotherham United,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-20
2022-08-20,Leicester City,1 - 2,Southampton,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-08-20
2022-08-20,Reading,1 - 0,Middlesbrough,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-20
2022-08-20,Queens Park Rangers,1 - 1,Rotherham United,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-20
2022-08-20,Swansea City,0 - 2,Luton Town,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,Preston North End,0 - 0,Watford,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-20
2022-08-20,Swansea City,0 - 2,Luton Town,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,AFC Bournemouth,0 - 3,Arsenal,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,Birmingham City,0 - 1,Wigan Athletic,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,AFC Bournemouth,0 - 3,Arsenal,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,West Bromwich Albion,5 - 2,Hull City,5,2,7,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-20
2022-08-20,Fulham,3 - 2,Brentford,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-20
2022-08-20,Preston North End,0 - 0,Watford,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-20
2022-08-20,Crystal Palace,3 - 1,Aston Villa,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-20
2022-08-20,Everton,1 - 1,Nottingham Forest,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-20
2022-08-20,Tottenham Hotspur,1 - 0,Wolverhampton Wanderers,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-20
2022-08-20,Sheffield United,3 - 0,Blackburn Rovers,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-20
2022-08-20,Stoke City,0 - 1,Sunderland,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-20
2022-08-20,Reading,1 - 0,Middlesbrough,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-20
2022-08-20,Crystal Palace,3 - 1,Aston Villa,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-20
2022-08-20,Burnley,3 - 3,Blackpool,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-20
2022-08-20,Tottenham Hotspur,1 - 0,Wolverhampton Wanderers,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-20
2022-08-20,Fulham,3 - 2,Brentford,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-20
2022-08-20,Sheffield United,3 - 0,Blackburn Rovers,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-20
2022-08-19,Norwich City,2 - 0,Millwall,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-19
2022-08-19,Norwich City,2 - 0,Millwall,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-19
2022-08-17,Reading,3 - 0,Blackburn Rovers,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-17
2022-08-17,West Bromwich Albion,0 - 0,Cardiff City,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-17
2022-08-17,Sheffield United,2 - 1,Sunderland,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-17
2022-08-17,West Bromwich Albion,0 - 0,Cardiff City,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-17
2022-08-17,Sheffield United,2 - 1,Sunderland,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-17
2022-08-17,Stoke City,2 - 2,Middlesbrough,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-17
2022-08-17,Stoke City,2 - 2,Middlesbrough,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-17
2022-08-17,Reading,3 - 0,Blackburn Rovers,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-17
2022-08-16,Swansea City,2 - 2,Millwall,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-16
2022-08-16,Preston North End,0 - 0,Rotherham United,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-16
2022-08-16,Burnley,1 - 1,Hull City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-16
2022-08-16,Norwich City,2 - 1,Huddersfield Town,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-16
2022-08-16,Norwich City,2 - 1,Huddersfield Town,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-08-16
2022-08-16,Preston North End,0 - 0,Rotherham United,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-08-16
2022-08-16,Queens Park Rangers,0 - 1,Blackpool,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-16
2022-08-16,Birmingham City,1 - 1,Watford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-16
2022-08-16,Bristol City,2 - 0,Luton Town,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-08-16
2022-08-16,Burnley,1 - 1,Hull City,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-16
2022-08-16,Queens Park Rangers,0 - 1,Blackpool,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-08-16
2022-08-16,Birmingham City,1 - 1,Watford,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-08-16
