Date,Home,Score,Away,ScoreH,ScoreA,But,Result,Ds,Hs,As,DA,DH,HA,LDEMs,LDEMPs,DALDEMs,DHLDEMs,HALDEMs,DALDEMPs,DHLDEMPs,HALDEMPs,DateSort
2023-01-22,Monza,1 - 1,Sassuolo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-22
2023-01-22,Juventus,3 - 3,Atalanta,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-22
2023-01-22,Sampdoria,0 - 1,Udinese,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-22
2023-01-22,Juventus,3 - 3,Atalanta,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-22
2023-01-22,Monza,1 - 1,Sassuolo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-22
2023-01-22,Spezia,0 - 2,AS Roma,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-22
2023-01-22,Brescia,1 - 3,Frosinone,1,3,4,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-22
2023-01-22,Spezia,0 - 2,AS Roma,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-22
2023-01-21,Como,2 - 2,Pisa,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-21
2023-01-21,Como,2 - 2,Pisa,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-21
2023-01-21,SPAL,1 - 1,Ascoli,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-21
2023-01-21,Parma,2 - 0,Perugia,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-21
2023-01-21,Reggina,2 - 1,Ternana,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-21
2023-01-21,Benevento,1 - 2,Genoa,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-21
2023-01-21,Fiorentina,0 - 1,Torino,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-21
2023-01-21,Salernitana,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-21
2023-01-21,Modena,2 - 0,Cosenza,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-21
2023-01-21,Benevento,1 - 2,Genoa,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-21
2023-01-21,Salernitana,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-21
2023-01-21,Cittadella,0 - 0,Cagliari,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-01-21
2023-01-21,SPAL,1 - 1,Ascoli,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-21
2023-01-21,Venezia,0 - 1,Suditrol,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-21
2023-01-21,Fiorentina,0 - 1,Torino,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-21
2023-01-21,Hellas Verona,2 - 0,Lecce,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-21
2023-01-21,Parma,2 - 0,Perugia,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-21
2023-01-21,Reggina,2 - 1,Ternana,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-21
2023-01-21,Hellas Verona,2 - 0,Lecce,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-21
2023-01-21,Venezia,0 - 1,Suditrol,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-21
2023-01-21,Modena,2 - 0,Cosenza,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-21
2023-01-21,Cittadella,0 - 0,Cagliari,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-01-21
2023-01-20,Palermo,1 - 0,Bari,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-20
2023-01-20,Palermo,1 - 0,Bari,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-20
2023-01-16,Genoa,1 - 0,Venezia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-16
2023-01-16,Empoli,1 - 0,Sampdoria,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-16
2023-01-16,Genoa,1 - 0,Venezia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-16
2023-01-16,Empoli,1 - 0,Sampdoria,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-16
2023-01-15,Suditrol,1 - 0,Brescia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-15
2023-01-15,Sassuolo,0 - 2,Lazio,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-15
2023-01-15,Udinese,1 - 2,Bologna,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-15
2023-01-15,Sassuolo,0 - 2,Lazio,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-15
2023-01-15,AS Roma,2 - 0,Fiorentina,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-15
2023-01-15,Cosenza,1 - 1,Benevento,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-15
2023-01-15,Suditrol,1 - 0,Brescia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-15
2023-01-15,Torino,0 - 1,Spezia,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-15
2023-01-15,Cosenza,1 - 1,Benevento,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-15
2023-01-15,Ternana,1 - 0,Ascoli,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-15
2023-01-15,Atalanta,8 - 2,Salernitana,8,2,10,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-15
2023-01-15,Udinese,1 - 2,Bologna,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-15
2023-01-15,Torino,0 - 1,Spezia,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-15
2023-01-15,AS Roma,2 - 0,Fiorentina,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-15
2023-01-15,Atalanta,8 - 2,Salernitana,8,2,10,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-15
2023-01-15,Ternana,1 - 0,Ascoli,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-15
2023-01-14,Cremonese,2 - 3,Monza,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-14
2023-01-14,Cremonese,2 - 3,Monza,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-14
2023-01-14,Internazionale,1 - 0,Hellas Verona,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-14
2023-01-14,Pisa,1 - 2,Cittadella,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-14
2023-01-14,Frosinone,2 - 1,Modena,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-14
2023-01-14,Cagliari,2 - 0,Como,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-14
2023-01-14,Perugia,3 - 3,Palermo,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-14
2023-01-14,Bari,4 - 0,Parma,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-14
2023-01-14,Bari,4 - 0,Parma,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-14
2023-01-14,Lecce,2 - 2,AC Milan,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-14
2023-01-14,Reggina,0 - 1,SPAL,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-14
2023-01-14,Internazionale,1 - 0,Hellas Verona,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-14
2023-01-14,Frosinone,2 - 1,Modena,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-14
2023-01-14,Reggina,0 - 1,SPAL,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-14
2023-01-14,Lecce,2 - 2,AC Milan,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-14
2023-01-14,Pisa,1 - 2,Cittadella,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-14
2023-01-14,Cagliari,2 - 0,Como,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-14
2023-01-14,Perugia,3 - 3,Palermo,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-14
2023-01-13,Napoli,5 - 1,Juventus,5,1,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-13
2023-01-13,Napoli,5 - 1,Juventus,5,1,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-13
2023-01-09,Bologna,1 - 2,Atalanta,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-09
2023-01-09,Hellas Verona,2 - 0,Cremonese,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-09
2023-01-09,Hellas Verona,2 - 0,Cremonese,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-09
2023-01-09,Bologna,1 - 2,Atalanta,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-09
2023-01-08,Sampdoria,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-08
2023-01-08,Salernitana,1 - 1,Torino,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-08
2023-01-08,Salernitana,1 - 1,Torino,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-08
2023-01-08,Lazio,2 - 2,Empoli,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-08
2023-01-08,Lazio,2 - 2,Empoli,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-08
2023-01-08,AC Milan,2 - 2,AS Roma,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-08
2023-01-08,AC Milan,2 - 2,AS Roma,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-08
2023-01-08,Sampdoria,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-08
2023-01-08,Spezia,0 - 0,Lecce,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-01-08
2023-01-08,Spezia,0 - 0,Lecce,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-01-08
2023-01-07,Fiorentina,2 - 1,Sassuolo,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-07
2023-01-07,Juventus,1 - 0,Udinese,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-07
2023-01-07,Juventus,1 - 0,Udinese,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-07
2023-01-07,Monza,2 - 2,Internazionale,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-07
2023-01-07,Monza,2 - 2,Internazionale,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-07
2023-01-07,Fiorentina,2 - 1,Sassuolo,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-07
2023-01-04,AS Roma,1 - 0,Bologna,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-04
2023-01-04,Udinese,1 - 1,Empoli,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,Cremonese,0 - 1,Juventus,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-04
2023-01-04,Torino,1 - 1,Hellas Verona,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,Cremonese,0 - 1,Juventus,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-04
2023-01-04,Sassuolo,1 - 2,Sampdoria,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-04
2023-01-04,Sassuolo,1 - 2,Sampdoria,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-04
2023-01-04,Salernitana,1 - 2,AC Milan,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-04
2023-01-04,Internazionale,1 - 0,Napoli,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-04
2023-01-04,Torino,1 - 1,Hellas Verona,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,Spezia,2 - 2,Atalanta,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,Internazionale,1 - 0,Napoli,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-04
2023-01-04,Spezia,2 - 2,Atalanta,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,Lecce,2 - 1,Lazio,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-04
2023-01-04,Udinese,1 - 1,Empoli,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,Lecce,2 - 1,Lazio,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-04
2023-01-04,Fiorentina,1 - 1,Monza,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,Salernitana,1 - 2,AC Milan,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-04
2023-01-04,Fiorentina,1 - 1,Monza,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-04
2023-01-04,AS Roma,1 - 0,Bologna,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-04
2022-12-26,Ascoli,0 - 1,Reggina,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,Como,2 - 0,Cittadella,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-26
2022-12-26,Suditrol,0 - 2,Modena,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,Brescia,1 - 1,Palermo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-26
2022-12-26,Benevento,0 - 2,Perugia,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,Venezia,2 - 2,Parma,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-26
2022-12-26,Frosinone,3 - 0,Ternana,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-26
2022-12-26,Benevento,0 - 2,Perugia,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,Como,2 - 0,Cittadella,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-26
2022-12-26,Bari,1 - 2,Genoa,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-12-26
2022-12-26,Venezia,2 - 2,Parma,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-26
2022-12-26,Frosinone,3 - 0,Ternana,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-26
2022-12-26,Brescia,1 - 1,Palermo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-26
2022-12-26,Suditrol,0 - 2,Modena,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,Cagliari,2 - 0,Cosenza,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-26
2022-12-26,Cagliari,2 - 0,Cosenza,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-26
2022-12-26,SPAL,0 - 1,Pisa,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,SPAL,0 - 1,Pisa,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,Ascoli,0 - 1,Reggina,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-26
2022-12-26,Bari,1 - 2,Genoa,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-12-26
2022-12-19,Perugia,2 - 1,Venezia,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-19
2022-12-19,Perugia,2 - 1,Venezia,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-19
2022-12-18,Parma,0 - 1,SPAL,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-18
2022-12-18,Parma,0 - 1,SPAL,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-18
2022-12-18,Cosenza,1 - 3,Ascoli,1,3,4,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-12-18
2022-12-18,Modena,1 - 1,Benevento,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-18
2022-12-18,Ternana,0 - 3,Como,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-18
2022-12-18,Genoa,1 - 0,Frosinone,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-18
2022-12-18,Cittadella,0 - 2,Suditrol,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-18
2022-12-18,Palermo,2 - 1,Cagliari,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-18
2022-12-18,Cosenza,1 - 3,Ascoli,1,3,4,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-12-18
2022-12-18,Cittadella,0 - 2,Suditrol,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-18
2022-12-18,Ternana,0 - 3,Como,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-18
2022-12-18,Genoa,1 - 0,Frosinone,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-18
2022-12-18,Palermo,2 - 1,Cagliari,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-18
2022-12-18,Modena,1 - 1,Benevento,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-18
2022-12-17,Pisa,3 - 0,Brescia,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-17
2022-12-17,Pisa,3 - 0,Brescia,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-17
2022-12-17,Reggina,0 - 0,Bari,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-17
2022-12-17,Reggina,0 - 0,Bari,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-17
2022-12-12,Brescia,0 - 2,Parma,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-12
2022-12-12,Brescia,0 - 2,Parma,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-12
2022-12-11,Como,0 - 1,Reggina,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-11
2022-12-11,Benevento,1 - 0,Cittadella,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-11
2022-12-11,Suditrol,0 - 0,Ternana,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-11
2022-12-11,SPAL,1 - 1,Palermo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-11
2022-12-11,Bari,4 - 1,Modena,4,1,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-11
2022-12-11,Frosinone,0 - 0,Pisa,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-11
2022-12-11,Ascoli,0 - 0,Genoa,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-11
2022-12-11,Bari,4 - 1,Modena,4,1,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-11
2022-12-11,Frosinone,0 - 0,Pisa,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-11
2022-12-11,Ascoli,0 - 0,Genoa,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-11
2022-12-11,Suditrol,0 - 0,Ternana,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-11
2022-12-11,Cagliari,3 - 2,Perugia,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-11
2022-12-11,Cagliari,3 - 2,Perugia,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2022-12-11
2022-12-11,Venezia,2 - 0,Cosenza,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-11
2022-12-11,SPAL,1 - 1,Palermo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-11
2022-12-11,Como,0 - 1,Reggina,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-11
2022-12-11,Venezia,2 - 0,Cosenza,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-11
2022-12-11,Benevento,1 - 0,Cittadella,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-11
2022-12-08,Palermo,0 - 0,Como,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-08
2022-12-08,Cosenza,1 - 1,Brescia,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-08
2022-12-08,Reggina,0 - 3,Frosinone,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-08
2022-12-08,Genoa,2 - 0,Suditrol,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-08
2022-12-08,Genoa,2 - 0,Suditrol,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-08
2022-12-08,Perugia,0 - 0,SPAL,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-08
2022-12-08,Modena,2 - 2,Venezia,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-08
2022-12-08,Cittadella,0 - 3,Bari,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-08
2022-12-08,Reggina,0 - 3,Frosinone,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-08
2022-12-08,Pisa,2 - 0,Ascoli,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-08
2022-12-08,Palermo,0 - 0,Como,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-08
2022-12-08,Pisa,2 - 0,Ascoli,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-08
2022-12-08,Cittadella,0 - 3,Bari,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-08
2022-12-08,Perugia,0 - 0,SPAL,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-08
2022-12-08,Parma,0 - 1,Benevento,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-08
2022-12-08,Modena,2 - 2,Venezia,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-08
2022-12-08,Parma,0 - 1,Benevento,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-08
2022-12-08,Cosenza,1 - 1,Brescia,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-08
2022-12-07,Ternana,1 - 0,Cagliari,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-07
2022-12-07,Ternana,1 - 0,Cagliari,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2022-12-07
2022-12-04,SPAL,2 - 3,Modena,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-12-04
2022-12-04,Cosenza,0 - 0,Perugia,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-04
2022-12-04,Benevento,0 - 1,Palermo,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-04
2022-12-04,Ascoli,3 - 3,Como,3,3,6,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-04
2022-12-04,Genoa,0 - 1,Cittadella,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-04
2022-12-04,Suditrol,1 - 1,Frosinone,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-04
2022-12-04,Suditrol,1 - 1,Frosinone,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2022-12-04
2022-12-04,Brescia,0 - 2,Reggina,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2022-12-04
2022-12-04,SPAL,2 - 3,Modena,2,3,5,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2022-12-04
2022-12-04,Bari,0 - 0,Pisa,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2022-12-04
